id,admin_equipment,lot,type_1,type_2,type_3,generic_name,quantity,brand,model,serial_number,commissioning_year,served_zones,status,photoPlaque,type_name
-NF7lmROnA47cDGuUXi-.-NF7m83IF00JVV6dv1Kl.-NGQTnT3EHGhwjR70zuD,-LmiVwcf1EV739f9jWD2,-L6W1C0X9zmAZC-JClDm,-L6SNJw5pHijJ7TaawDy,-LmiVwcf1EV739f9jWD2,,Registre d'air,1,BELIMO,EF24A-S2,0101,2020,,Standby,Equipements/-NF7lmROnA47cDGuUXi-/-NF7m83IF00JVV6dv1Kl/-NGQTnT3EHGhwjR70zuD/photoPlaque/20221109_082224225_7rvYlX2Fp8PuJ8jzFrLoahtegQA2_Photo.jpg,Réseau aéraulique
-M93Fsv1pw1b7rdZsToc.-M93H-qq-HaopZMizO1l.-M9KMpXHsrsc0_PEJJd9,-L6SNF5wPbg3QDHxMpP8,-L6W1CskVQMe43Y3oFbu,-L6SNF5wPbg3QDHxMpP8,,,Variateur de vitesse,,KSB,PDVR2-004K00M_KSUPBE4P4_OOOOO,,2017,,En service,Equipements/-M93Fsv1pw1b7rdZsToc/-M93H-qq-HaopZMizO1l/-M9KMpXHsrsc0_PEJJd9/photoPlaque/20200908_084808966_UwMqFOHMBRMice7Oud8okTW2xuj2_Photo.jpg,Variateur de vitesse
-NsOiKJWsyxRhAttgP-C.-NsOqkvxPr8I4K0coN-C.-NsOr578mbCVVE4sTARw,-L6W1DdO3eCANAX-tagZ,-L6W1DWAeZx82KP4rzgO,-L6SNP3Le4w6IgOFhOhU,-L6W1DdO3eCANAX-tagZ,,Exutoire de désenfumage,2,,,,2016,,,Equipements/-NsOiKJWsyxRhAttgP-C/-NsOqkvxPr8I4K0coN-C/-NsOr578mbCVVE4sTARw/photoPlaque/20240312_162929655_20k3GnLPmpYlAkmpfr7XfzGg9c62_Photo.jpg,Système de désenfumage
-NOFf-fcATsuSKlx_4xW.-NOFgqvz3M6H2ni0Ng3e.-NOFhUuEayJoy_cfzgcL,-L6SNHJF5rgnSk3PKAQN,-L6W1CskVQMe43Y3oFbu,-L6SNHJF5rgnSk3PKAQN,,,Onduleur,1,RIELLO UPS MPT,UPS MST 30,ME23UT144440005,,,,Equipements/-NOFf-fcATsuSKlx_4xW/-NOFgqvz3M6H2ni0Ng3e/-NOFhUuEayJoy_cfzgcL/photoPlaque/20230330_125327412_3vWdczoyGRgLzC4PRoTtMrCL6PF3_Photo.jpg,Onduleur
-N_d7iekFbzK4eei2osR.-NL1u6AYmRFFBsG3bvRn.-NPNBmGdVYoESewHBNH3,-L6W1D_WqO2mYvUqKwDA,-L6W1DWAeZx82KP4rzgO,-L6W1D_-bvg7wTAoceLr,-L6W1D_WqO2mYvUqKwDA,,Déclencheur manuel DM,2,,,,,,,Equipements/-N_d7iekFbzK4eei2osR/-NL1u6AYmRFFBsG3bvRn/-NPNBmGdVYoESewHBNH3/photoPlaque/20230228_142552397_8L00yspfGEhIdvdqm0pBS6Z7ITl1_Photo.jpg,Système de détection incendie
-NJeWQZ9Am8HLxggLeqz.-NL5UBhd7esNrL2VL84J.-NSPiwLt8b0XALXC8f4I,-L6SNH9rfoaiA0sfWKfn,-L6W1CskVQMe43Y3oFbu,-L6SNH9rfoaiA0sfWKfn,,,TGBT,1,,,,,,En service,Equipements/-NJeWQZ9Am8HLxggLeqz/-NL5UBhd7esNrL2VL84J/-NSPiwLt8b0XALXC8f4I/photoPlaque/20230407_100124548_q2IRBmTOQvQjKdQPnweqhYjIYUX2_Photo.jpg,TGBT
-MVGineFeB_qOwVS0yw6.-MVbXyC0dl_1yPyMs3Sv.-MVbdXkdaXoRW2RGAmIJ,-M6e2eC6WtVsIz5cS8KP,-L6W1CSPSjeLdGQqPgSl,-L6W1CjR--4wE57-V44G,-M6e1T5L5KV2kElaADIk,-M6e2eC6WtVsIz5cS8KP,Barrière levante,1,,,,,,En service,Equipements/-MVGineFeB_qOwVS0yw6/-MVbXyC0dl_1yPyMs3Sv/-MVbdXkdaXoRW2RGAmIJ/photoPlaque/20210413_130340716_bZhqrzDEpAb9kaLtGX4RiPR2kpv1_Photo.jpg,Contrôle d'accès
-O7UH7suaNOim29ZEVbk.-O7UcSPJ3wYHsZ0wnbv2.-O98xXipiP_RgBo9Rb9r,-L6W1CDTfAsNSztC80Ne,-L6W1C0X9zmAZC-JClDm,-L6SNGa5vj8DC88J_Uk1,-L6W1CDTfAsNSztC80Ne,,PAC air-eau,1,Mitsubishi,QAHV-N560-YA-HPB,,2024,,En travaux,Equipements/-O7UH7suaNOim29ZEVbk/-O7UcSPJ3wYHsZ0wnbv2/-O98xXipiP_RgBo9Rb9r/photoPlaque/IMG_E9396.jpg,PAC
-Nh_mMzPdbnOMA5RGs_E.-Nh_nAkCZAH-b0tQ_4ry.-NlS9t7YVULGYRPKSaio,-L6SNSLdi8bGHrzmI2D5,-L6W1C0X9zmAZC-JClDm,-L6SNGOGOcA5h5CLrNw7,-L6SNSLdi8bGHrzmI2D5,,Aérotherme à eau,2,DENCO,multimaxx,FITY89 6HC581,2017,,En service,Equipements/-Nh_mMzPdbnOMA5RGs_E/-Nh_nAkCZAH-b0tQ_4ry/-NlS9t7YVULGYRPKSaio/photoPlaque/20231212_094333725_gtQjKaihupRzeMRF8WqNo6BHssC3_Photo.jpg,Aérotherme
-Nq87bQl0_P2nPuLKUe9.-Nq8804ygXS-hD6FqY0Z.-O8lkCdwxOLPlnpJdWuR,-MKJVT2bDN-WHZedtNf7,-L6W1CskVQMe43Y3oFbu,-MGsAl-vUIy4ohAQJ0So,-MKJVT2bDN-WHZedtNf7,,Disjoncteur général,1,Schneider,MTZ2-32 HA,,,,En service,Equipements/-Nq87bQl0_P2nPuLKUe9/-Nq8804ygXS-hD6FqY0Z/-O8lkCdwxOLPlnpJdWuR/photoPlaque/20241009_144852284_TMOWyJBMxuRkjlvuyIo7EakNeQv1_Photo.jpg,Organe de coupure électrique
-NnxuubkWTX7c6bEIXbc.-NtagEysj_vcEyI5jjW9.-O-olfdNc3G9YfUyNWsU,-LUVpoX39htVzOSl9zBI,-L6W1E7_plhH7p9y_2Ea,-LUVpoX39htVzOSl9zBI,,,Porte piétonne,1,,,,,,En service,Equipements/-NnxuubkWTX7c6bEIXbc/-NtagEysj_vcEyI5jjW9/-O-olfdNc3G9YfUyNWsU/photoPlaque/20240620_103255381_hN1w4dk8pyZ794cTf4W696omKc63_Photo.jpg,Porte piétonne
-MrXzPCdvWJIdN0K3ZLU.-MspECb7YoLHTUNpYh2g.-MyH6urTNVLecwEhyePv,-MOjsjaOqgGcIa2Cg48w,-L6W1C0X9zmAZC-JClDm,-MOjsjaOqgGcIa2Cg48w,,,Ballon de stockage eau chaude,0,THERMOR,JEAN-0E,193619064,2019,,En service,Equipements/-MrXzPCdvWJIdN0K3ZLU/-MspECb7YoLHTUNpYh2g/-MyH6urTNVLecwEhyePv/photoPlaque/20220316_104720847_4QF9AgBqqYXN2cXnIgI1IHkrbIv2_Photo.jpg,Ballon de stockage eau chaude
-MFZztr-4rNpRxE7n3rv.-MHWWB-EueNYTkESjj5y.-MHWxUWWrwaV6v-NHs7x,-MGnANu8WWxboFD--4mw,-L6W1CskVQMe43Y3oFbu,-LmomzlcH4CXVqgJyw8R,-MGnANu8WWxboFD--4mw,,Enseigne lumineuse,3,,,,,,,Equipements/-MFZztr-4rNpRxE7n3rv/-MHWWB-EueNYTkESjj5y/-MHWxUWWrwaV6v-NHs7x/photoPlaque/20201013_064511090_d8GBpHrvHaNHRhoHro2bJ8II1CT2_Photo.jpg,Éclairage extérieur
-MmNEfAFe7z1NVY3TF0l.-MsnolbvxkVv-2MpjV7E.-Mso3YM7dJlw3XC5iJio,-L6W1FUHjE8dUnC86NJV,-L6W1F9Qqcg78AgjjhF9,-LDvN5PaeW8_GNi1zNGb,-L6W1FUHjE8dUnC86NJV,,Micro-onde,1,PANASONIC,NE-1027,5BN4260047,2004,,En service,Equipements/-MmNEfAFe7z1NVY3TF0l/-MsnolbvxkVv-2MpjV7E/-Mso3YM7dJlw3XC5iJio/photoPlaque/XOB CH 03 (1).jpg,Matériel de cuisson
-NNvo7RS8kCwysTl3wqi.-NP3HpJLMQ7MjllzY5oq.-NQyYFZ2o_4KJtn2MlUP,-N8SlhcpBW8hKH-5AXOf,-L6W1C0X9zmAZC-JClDm,-N8SlhcpBW8hKH-5AXOf,,,Brûleur,1,NBP,BP R 300,63967,2017,,A l'arrêt,Equipements/-NNvo7RS8kCwysTl3wqi/-NP3HpJLMQ7MjllzY5oq/-NQyYFZ2o_4KJtn2MlUP/photoPlaque/20230320_102602012_XyhDvI7f6xgrcSVGuD44Aey9A9h2_Photo.jpg,Brûleur
-N_d7iekFbzK4eei2osR.-NL1u6AYmRFFBsG3bvRn.-NPHgURkJoJ53QcJHEl9,-L6W1Dm7822M_paJl2a2,-L6W1DWAeZx82KP4rzgO,-L6W1Dm7822M_paJl2a2,,,RIA,0,,,,,,En service,Equipements/-N_d7iekFbzK4eei2osR/-NL1u6AYmRFFBsG3bvRn/-NPHgURkJoJ53QcJHEl9/photoPlaque/20230227_124639594_8L00yspfGEhIdvdqm0pBS6Z7ITl1_Photo.jpg,RIA
-M_KILU2YjdBOU-Ap-fY.-Mv4JgGo1tjOU5vS325R.-Mv4Lkziknxc-cMZWMxA,-LrwoT3hWcvKIcEwnkdf,-L6W1DWAeZx82KP4rzgO,-L6SNFl2Fk-vwmaDpEQ2,-LrwoT3hWcvKIcEwnkdf,,CMSI,1,SIEMENS,CERBERUS CCE1101F,00070813.0 008,01/07/2003,,En service,Equipements/-M_KILU2YjdBOU-Ap-fY/-Mv4JgGo1tjOU5vS325R/-Mv4Lkziknxc-cMZWMxA/photoPlaque/20240319_225625491_LwTgOdQCCnQLdHbWBPd9NtooekR2_Photo.jpg,Équipement d'alarme EA
-NndlBmNSwVpt26u1xUi.-NndmwLbY6pQhiDQomaE.-NtWKCcuqT171JpX5dip,-M7NSgePUw7OrxSLtocV,-L6W1BKusJNlAndrHcgr,-L6SOJa9ke6NXQo4dBJX,-M7NSgePUw7OrxSLtocV,,Porte intérieure,1,DUCERF,,,,,En service,Equipements/-NndlBmNSwVpt26u1xUi/-NndmwLbY6pQhiDQomaE/-NtWKCcuqT171JpX5dip/photoPlaque/20240321_140552483_NLCnH5gdDWbNMAhngFOqSI5ogr83_Photo.jpg,Menuiserie intérieure
-MFZztr-4rNpRxE7n3rv.-MHWWB-APOYPyiO0zV0c.-MHWxLa-MwHJ375MNXQu,-M65JE6QLlG8xfgLya3V,-L6W1E7_plhH7p9y_2Ea,-M65JE6QLlG8xfgLya3V,,,Rideau métallique,,,,,,,,Equipements/-MFZztr-4rNpRxE7n3rv/-MHWWB-APOYPyiO0zV0c/-MHWxLa-MwHJ375MNXQu/photoPlaque/20201002_152744033_1g3AJteufxYtg9kuDv4E8KHSa3k2_Photo.jpg,Rideau métallique
-NLMBhE_zlTAjXCHQFox.-Np_NhDlcsXEAneJCSxS.-Npe-7lZ1eVm21fSs3zn,-L6SNFOFEtpCWdxAZFzW,-L6W1DucxKGbe-oZ2xsl,-L6SNFOFEtpCWdxAZFzW,,,Ascenseur,0,SCHINDLER,,11687103,,,,Equipements/-NLMBhE_zlTAjXCHQFox/-Np_NhDlcsXEAneJCSxS/-Npe-7lZ1eVm21fSs3zn/photoPlaque/20240202_142800001_SbBLoxME9ahZNEDNBF2r7BSTDUk2_Photo.jpg,Ascenseur
-NQzZkF5lt-CxUg-fguQ.-NQza0k5v-b9y5XnTKxo.-NQzbXSo4KHnn_JkhC-r,-L6W1FoA6XBUNGJWHSli,-L6W1F9Qqcg78AgjjhF9,-L6W1FoA6XBUNGJWHSli,,,Chambre froide,1,DAIKIN,JEHCCU-0225-M- 3,N000387,2012,,,Equipements/-NQzZkF5lt-CxUg-fguQ/-NQza0k5v-b9y5XnTKxo/-NQzbXSo4KHnn_JkhC-r/photoPlaque/20230329_110840842_vX3JMBACMPc4JwNLl8YFBdGyfXb2_Photo.jpg,Chambre froide
-MmNZ3UbsvyBj4SaNRWf.-MnWcZEnPnmy1AAsd19A.-MnWcaLo3cW7SAuX2HLe,-L6W1BUZDKrN4VcK26-M,-L6W1BKusJNlAndrHcgr,-L6SNG2HFp1UToOHajDo,-L6W1BUZDKrN4VcK26-M,,Fenêtre,,,,,,,,Equipements/-MmNZ3UbsvyBj4SaNRWf/-MnWcZEnPnmy1AAsd19A/-MnWcaLo3cW7SAuX2HLe/photoPlaque/20211112_133838443_dVLHISlWVISVBVeTsofbdyPitk72_Photo.jpg,Menuiserie extérieure
-Ma3dZVSi-EvKz4_rI7c.-MbbEXlxGPSib3nzNATF.-Mn4btN3JDM4kdE0Jdyr,-L6W1Cy7j3YAEghnJtyX,-L6W1CskVQMe43Y3oFbu,-L6SNH80e7UwXlA7-8wd,-L6W1Cy7j3YAEghnJtyX,,Prise électrique,3,,,,,,En service,Equipements/-Ma3dZVSi-EvKz4_rI7c/-MbbEXlxGPSib3nzNATF/-Mn4btN3JDM4kdE0Jdyr/photoPlaque/20211028_083939793_aCq9NmoUI8e9rVdu5xVpjzSheBI3_Photo.jpg,Réseau de distribution électrique
-O-v8f6y8s5C4eQO2bPR.-O3aSUVBVp9L8GhIN2zu.-OCDSpCbSEfm3IQMSt1O,-MLn2RUebSeggoj4iodX,-L6W1C0X9zmAZC-JClDm,-MLn2RUebSeggoj4iodX,,,Réseau hydraulique,1,,,,,,En service,Equipements/-O-v8f6y8s5C4eQO2bPR/-O3aSUVBVp9L8GhIN2zu/-OCDSpCbSEfm3IQMSt1O/photoPlaque/20241121_122441482_w4gbK2NYbbaRuHDSZMnBX5INVrF2_Photo.jpg,Réseau hydraulique
-N1D_y9QhhZqMFmuJrhX.-N4XwoApbCxGxN1GTeXJ.-NCdPJr0TJqW4AjblRIn,-L6W1FPF5xSvBceXv4zH,-L6W1F9Qqcg78AgjjhF9,-L6W1FPF5xSvBceXv4zH,,,Cuisine / Restaurant,1,Ako,,,03/08/2022,,,Equipements/-N1D_y9QhhZqMFmuJrhX/-N4XwoApbCxGxN1GTeXJ/-NCdPJr0TJqW4AjblRIn/photoPlaque/20220923_101505697_Yxqu4keeUMMoHmvsDLfufnb5UgE2_Photo.jpg,Cuisine / Restaurant
-O2ja5mCIAwRhxo8w_7p.-O8aIkz_mszK4Z1i59OA.-O8ay4wV6ZmBwaXxZbsk,-L6SNIsjoJL6qcBGYSHJ,-L6W1F9Qqcg78AgjjhF9,-L6SNIsjoJL6qcBGYSHJ,,,Compresseur d'air,1,Worthington Creyssensac,RLR50V,API126629,2015,"ensemble d'usine sauf Alpine au G7, G31",En service,Equipements/-O2ja5mCIAwRhxo8w_7p/-O8aIkz_mszK4Z1i59OA/-O8ay4wV6ZmBwaXxZbsk/photoPlaque/20241007_123406707_hEQxhGBUxkgSfT6KG20YisPn4VJ3_Photo.jpg,Compresseur d'air
-MmNEfAFe7z1NVY3TF0l.-MsnonRfoYpD2KebVSYQ.-N5iJvEQuvvor519X9xu,-L6W1FYSQ6abBentEE9z,-L6W1F9Qqcg78AgjjhF9,-LDvN9z3NxUCr4HjJFzp,-L6W1FYSQ6abBentEE9z,,Armoire meuble réfrigéré,1,FAGOR,EMFP-135-GN,8102554462,2022,,En service,Equipements/-MmNEfAFe7z1NVY3TF0l/-MsnonRfoYpD2KebVSYQ/-N5iJvEQuvvor519X9xu/photoPlaque/BCP MF 09 PS.jpg,Matériel réfrigéré
-Mn1BXY-5z59aB2ht9l2.-Mn5nUMlVDOrEU0MdEtI.-Mna3xcaX92BqKFFPOxC,-L6SNEty89UrsISabtVa,-L6W1E7_plhH7p9y_2Ea,-L6SNEty89UrsISabtVa,,,Portail,1,,,,,,,Equipements/-Mn1BXY-5z59aB2ht9l2/-Mn5nUMlVDOrEU0MdEtI/-Mna3xcaX92BqKFFPOxC/photoPlaque/20211115_130712603_V8qawz98aeSgtgT9YjkvJBvowwj2_Photo.jpg,Portail
-Mq-b8YK-Bw25PzAjmUO.-NoN5HdDHtBRIDZV0Eyq.-O4j9VofHdtp_fWlxkCq,-LmeQObJyIZKEUJJfYtz,-L6W1C0X9zmAZC-JClDm,-LmeQObJyIZKEUJJfYtz,,,Humidificateur,,,,,,,A l'arrêt,Equipements/-Mq-b8YK-Bw25PzAjmUO/-NoN5HdDHtBRIDZV0Eyq/-O4j9VofHdtp_fWlxkCq/photoPlaque/20240820_094207589_bkizfmDvr4b6CZXv1WAHmjG7WE22_Photo.jpg,Humidificateur
-LqCUZY8G2CaG5BSDpTn.-LTO6LUgxp4TBvo2V8cN.-LWkSjstaaZCbLnx88NO,-L6SNEkfByx4glkXUEHf,-L6W1CskVQMe43Y3oFbu,-L6SNEkfByx4glkXUEHf,,,Groupe électrogène,1,inmesol,11-125,1384111,2017,,En service,Equipements/-LqCUZY8G2CaG5BSDpTn/-LTO6LUgxp4TBvo2V8cN/-LWkSjstaaZCbLnx88NO/photoPlaque/20190121_125122_xSW5D41hDhYYDgOgUWlQcLZnZHP2_Photo.jpg,Groupe électrogène
-N1D_y9QhhZqMFmuJrhX.-N4XwoBXGWQEYHL69iVs.-N4aPDqmzrzYCcwaDjFk,-Ldiu2SAmqCvPAuBxBig,-L6W1F9Qqcg78AgjjhF9,-LDvNIt9SQZkoC1rrl2f,-Ldiu2SAmqCvPAuBxBig,,Réfrigérateur,1,LIEBHER,FKUV 1610 index 22Q/001,85 249 882 6,,,,Equipements/-N1D_y9QhhZqMFmuJrhX/-N4XwoBXGWQEYHL69iVs/-N4aPDqmzrzYCcwaDjFk/photoPlaque/20220914_104357511_zwLVW3uJmwfkczqTBVuwARYC9h63_Photo.jpg,Électroménager pro
-M_zqFC4g42Yo9nvwdQM.-MaEC6eZssFU1oBihOPe.-MgKW1c_yXCz8g08whmN,-L6W1DqURQZFM2_HFjiq,-L6W1DWAeZx82KP4rzgO,-L6SNHQXWilhbTAXJ3-4,-L6W1DqURQZFM2_HFjiq,,Groupe de pompage sprinkler,1,LITTLE HORSE ,MTCB.125/2-10,9974081420004,2019,,Standby,Equipements/-M_zqFC4g42Yo9nvwdQM/-MaEC6eZssFU1oBihOPe/-MgKW1c_yXCz8g08whmN/photoPlaque/20210805_085343308_D48swbHNFhhb8Gf1hCjOfmwHf2v1_Photo.jpg,Réseau sprinkler
-NqCxTdd5hB_kcmjnXBP.-NtH6hGBHX6qhKDgeeSg.-Nu3bxoA4nQcKE7P0KQS,-MAg-TZCviq7uL2rCpKt,-L6W1CSPSjeLdGQqPgSl,-MAg-TZCviq7uL2rCpKt,,,Sonde,2,SIEMENS,OL+10000PA,150727140816A,2015,,En service,Equipements/-NqCxTdd5hB_kcmjnXBP/-NtH6hGBHX6qhKDgeeSg/-Nu3bxoA4nQcKE7P0KQS/photoPlaque/20240328_103449331_8bt8FRcfhiTzFVoF7uEHoggRBmh1_Photo.jpg,Sonde
-NfGO3L94vxRsMTAKyKc.-NfRKsyIRqSiTsrqHOzn.-NfkoynNH5dDWdN1D6d_,-L6SNKF7sbpu5ige79uE,-L6W1BKusJNlAndrHcgr,-L6SNKF7sbpu5ige79uE,,,Toiture,1900,/,/,,,,En service,Equipements/-NfGO3L94vxRsMTAKyKc/-NfRKsyIRqSiTsrqHOzn/-NfkoynNH5dDWdN1D6d_/photoPlaque/20231016_140248151_QMEkLn6HcveArmtsAOqXyN9bRm62_Photo.jpg,Toiture
-NvkUhFM9gUYR2U5p1tU.-NvlT4BfGAmxmhoXFp6X.-NxlK9rgvjmkm9N33oxT,-L6W1BM5iAw7xDOwOt6T,-L6W1BKusJNlAndrHcgr,-LAC_W7rA4Nb3BzHCEeu,-L6W1BM5iAw7xDOwOt6T,,Store intérieur,1,,,,,,,Equipements/-NvkUhFM9gUYR2U5p1tU/-NvlT4BfGAmxmhoXFp6X/-NxlK9rgvjmkm9N33oxT/photoPlaque/20240513_114125953_QYjZHc85HoZCdhaTcruIMAfL2ut2_Photo.jpg,Fermeture et store
-NJQ2uNbconf27RuW0QU.-NJeUbkdUStD08lapU0A.-NL5cp6tTvaOi2F9nGAu,-L6W1CRiEHEcU7oHjTu2,-L6W1C0X9zmAZC-JClDm,-L6W1CRSKM9t3kKIAu6P,-L6W1CRiEHEcU7oHjTu2,,Ventilateur d'extraction parking,1,S&P,THGT/4/8-1250-6,,2022,Parking R-2,En service,Equipements/-NJQ2uNbconf27RuW0QU/-NJeUbkdUStD08lapU0A/-NL5cp6tTvaOi2F9nGAu/photoPlaque/20230106_103329392_YCHYZ4TjtWe0PH9S9qGKqPNhFWV2_Photo.jpg,Ventilateur parking
-MdqmeskLlLFn3nt77Cj.-Mo9uf5ItCP7Ztt6JewO.-MpCxJhdzgjPTMz43Mo2,-L6W1CIJBcRKLSy22cHG,-L6W1C0X9zmAZC-JClDm,-L6SNGfYHRPXxMqrAXo8,-L6W1CIJBcRKLSy22cHG,,Condenseur à air,2,VERTIV,HCR59-M5,CG201900844 & CG201900845,2019,Salle serveurs A149,En service,Equipements/-MdqmeskLlLFn3nt77Cj/-Mo9uf5ItCP7Ztt6JewO/-MpCxJhdzgjPTMz43Mo2/photoPlaque/20211220_110013307_jPsqeuAujKX75HdeSqiBMgBFyjq1_Photo.jpg,Condenseur
-Nq2cU-3DqHZBC-Neg0I.-NtHSLyLF65bvnNMTMhX.-O-aB_-YtEKDMKy82vqv,-MYyWA9KSu3hr1cW931o,-L6W1CskVQMe43Y3oFbu,-MYyWA9KSu3hr1cW931o,,,Borne de recharge véhicule électrique,1,ALFEN,NG910-60025,ACE0076659,2022,,En service,Equipements/-Nq2cU-3DqHZBC-Neg0I/-NtHSLyLF65bvnNMTMhX/-O-aB_-YtEKDMKy82vqv/photoPlaque/20240711_114521554_iMs3oWTewkVcK30XOHDhaG8LVa43_Photo.jpg,Borne de recharge véhicule électrique
-NBw5DQx5Aj8r89Vdji_.-NL_-iUVect8LBqT8DeZ.-NLaI0syueahgRWjqDgC,-L6SNJziuMjTBJAF1REN,-L6W1CSPSjeLdGQqPgSl,-L6W1CWZaihBYwkXgpjw,-L6SNJziuMjTBJAF1REN,,Poste GTB/GTC,1,SAUTER,NOVA PRO 32,,,,En service,Equipements/-NBw5DQx5Aj8r89Vdji_/-NL_-iUVect8LBqT8DeZ/-NLaI0syueahgRWjqDgC/photoPlaque/20230120_142217052_ykFc8efTyCaLYN5BYgOF0d5ZICM2_Photo.jpg,Système de gestion technique
-O2UXp5psvq4hTGAgce1.-O2VBGx3VLDZ4XPX0WO9.-O2xfo50HSQLUBoUmPYT,-M5WORfblYE8ztOQXurz,-L6W1BJQbGzHDGMqrJlu,-M5WORfblYE8ztOQXurz,,,Centrale de détection gaz,1,Oldham,MX 42A,,2008,,,Equipements/-O2UXp5psvq4hTGAgce1/-O2VBGx3VLDZ4XPX0WO9/-O2xfo50HSQLUBoUmPYT/photoPlaque/20240903_131610425_h6X9d5AGc7YZIW0jULYRN4SZ2xz2_Photo.jpg,Centrale de détection gaz
-NvkUhFM9gUYR2U5p1tU.-NvlT4BUswLbAdhCOT--.-O37-a2OBsxwV9Ya9hib,-Mj42PWBa1hMr6RV9Fd4,-L6W1CskVQMe43Y3oFbu,-Mj41p_eP3SPIMLg8bbg,-Mj42PWBa1hMr6RV9Fd4,,Détecteur de présence,1,,,,,dab rez-de-chaussée ,En service,Equipements/-NvkUhFM9gUYR2U5p1tU/-NvlT4BUswLbAdhCOT--/-O37-a2OBsxwV9Ya9hib/photoPlaque/20240731_105804745_QYjZHc85HoZCdhaTcruIMAfL2ut2_Photo.jpg,Commande d'éclairage
-MwBMMFcmNbTNbIrFQAQ.-MxEOMUkDxENdhfgAnLE.-Mx-MgGk9ikeM4_WfaDl,-M6-zQzeiEzPbNzLNIbp,-L6W1E7_plhH7p9y_2Ea,-M6-zQzeiEzPbNzLNIbp,,,Niveleur de quai,1,HORMANN KG,HTL2-P-2100-2500-500-S-60KN,0006660589 000101,2021,,En service,Equipements/-MwBMMFcmNbTNbIrFQAQ/-MxEOMUkDxENdhfgAnLE/-Mx-MgGk9ikeM4_WfaDl/photoPlaque/20220228_214713124_lWD2DvEv1ERjo8TdpbGR8nN4O8f2_Photo.jpg,Niveleur de quai
-LsvuolxiKhmVU69u87c.-LqCUcoKshGQHtGtrqzy.-LXZ5AHO6OkDznJ9Vpd4,-L6W1DbtjfrChFt4-OF5,-L6W1DWAeZx82KP4rzgO,-L6W1DbtjfrChFt4-OF5,,,Commande de désenfumage naturel,1,MADICOB,DAC MOD,,08/2016,,En service,Equipements/-LsvuolxiKhmVU69u87c/-LqCUcoKshGQHtGtrqzy/-LXZ5AHO6OkDznJ9Vpd4/photoPlaque/20190131_132957_Du5ECNiVhANCIOsVc8em4EX7qRE3_Photo.jpg,Commande de désenfumage naturel
-N5p8EAnG2VR4pRc-2q1.-N5p8NUYa8U03iQnqsm1.-N70rfIvy7q8qY11vFOT,-LrOxLMTt_QsG949yWQL,-L6W1DWAeZx82KP4rzgO,-L6W1DXHlHj06pVw6byy,-LrOxLMTt_QsG949yWQL,,Diffuseur sonore DS,1,,,,2022,TERRASSE ,En service,Equipements/-N5p8EAnG2VR4pRc-2q1/-N5p8NUYa8U03iQnqsm1/-N70rfIvy7q8qY11vFOT/photoPlaque/20220715_143936820_fRwX42ZCVyfQqzMjAibCTLzy9Mi2_Photo.jpg,Système d'évacuation
-MFZztr-4rNpRxE7n3rv.-MHWWB-9uQlH77DqFi21.-MHX03EYJw15YYNmNvyp,-MCH0tJyq1nsvHEz76CY,-M3gOBsOddqzEDQFksGH,-MCH0hDN5mrhIGgVMyfh,-MCH0tJyq1nsvHEz76CY,,Zone à nettoyer,,,,,,,,Equipements/-MFZztr-4rNpRxE7n3rv/-MHWWB-9uQlH77DqFi21/-MHX03EYJw15YYNmNvyp/photoPlaque/20200930_105001276_YzXz42ByTgV9ghLgy3QgyJv3mku2_Photo.jpg,Propreté
-NTEJqdgigdlTCtGe055.-NbyeLorwZbCOt9K6C48.-NWxA-gkgfcFZ597eM1K,-Lmj_lad22pP10wSzxsI,-L6W1C0X9zmAZC-JClDm,-Lmj_lad22pP10wSzxsI,,,Dry cooler,3,LU-VE,EHLD1X 6276,9767479,2023,"Terrasse Technique
",,Equipements/-NTEJqdgigdlTCtGe055/-NbyeLorwZbCOt9K6C48/-NWxA-gkgfcFZ597eM1K/photoPlaque/20230914_081457593_MlcIsEWVOVgNTNrKkWFO0kolawE3_Photo.jpg,Dry cooler
-NTsG5UFt0fmcs_TEAoT.-NTsgSJP6Yw9Y9jzN4wI.-NV9WHOJK2JQmvIaNIMZ,-M5aKVzRI9utRf4rXUfl,-L6W1EKYi_ItNbhdlkXB,-L6W1EPQmNU97x6VbdgS,-M5aKVzRI9utRf4rXUfl,,Bâche,1,BÄLZ,,,,,En service,Equipements/-NTsG5UFt0fmcs_TEAoT/-NTsgSJP6Yw9Y9jzN4wI/-NV9WHOJK2JQmvIaNIMZ/photoPlaque/20230511_111513497_2gVVrAEgxdTvTNqlFE3g1f2bRG33_Photo.jpg,Réservoir
-O3mRkHVgQbRnqyc5J9f.-O7ZMyytL9jijOYmvK9k.-O7doCYI0bVXEs21bNeB,-L6SNH4EN25MhIsZYBQ-,-L6W1CskVQMe43Y3oFbu,-L6SNH4EN25MhIsZYBQ-,,,Batterie de condensateurs,1,,CLMX-400/50-6X50-L070-RLT,K-6204834,2021,,En service,Equipements/-O3mRkHVgQbRnqyc5J9f/-O7ZMyytL9jijOYmvK9k/-O7doCYI0bVXEs21bNeB/photoPlaque/20241113_111343626_bwt1TyNhFDbLGo30JEr8MNycPdJ2_Photo.jpg,Batterie de condensateurs
