id,admin_equipment,lot,type_1,type_2,type_3,generic_name,quantity,brand,model,serial_number,commissioning_year,served_zones,status,photoPlaque,type_name
-Ma3dZVSi-EvKz4_rI7c.-MbbEXlbe0bMSjkEFOQL.-MeeRpjhzKaH3cbYe1wQ,-L6W1Cy7j3YAEghnJtyX,-L6W1CskVQMe43Y3oFbu,-L6SNH80e7UwXlA7-8wd,-L6W1Cy7j3YAEghnJtyX,,Prise électrique,18,,,,,,En service,Equipements/-Ma3dZVSi-EvKz4_rI7c/-MbbEXlbe0bMSjkEFOQL/-MeeRpjhzKaH3cbYe1wQ/photoPlaque/20210715_135554699_SOlM3ClQ75ToZJVgXjYGAH3k8hl2_Photo.jpg,Réseau de distribution électrique
-MppIdTeJZZPs8BnwYoW.-MbbEXmlAaErQI-Yc4rn.-Mk6TCift2iNtXaMs5CW,-L6W1Cy7j3YAEghnJtyX,-L6W1CskVQMe43Y3oFbu,-L6SNH80e7UwXlA7-8wd,-L6W1Cy7j3YAEghnJtyX,,Prise électrique,4,,,,,,En service,Equipements/-MppIdTeJZZPs8BnwYoW/-MbbEXmlAaErQI-Yc4rn/-Mk6TCift2iNtXaMs5CW/photoPlaque/20210921_173331173_AAOkOxctepVg3juxuTPeIAEZCtp1_Photo.jpg,Réseau de distribution électrique
-LmcrLR1mdlktiPhbiSN.-Lmctw3usPNEBvYEeDh_.-LsHkzzlc_moagDsXg8R,-LrPCy9wHz-C7xCJyi8Z,-L6W1CskVQMe43Y3oFbu,-L6SNH80e7UwXlA7-8wd,-LrPCy9wHz-C7xCJyi8Z,,Caisson de distribution,1,ZUCCHINI,,,2018,,,Equipements/-LmcrLR1mdlktiPhbiSN/-Lmctw3usPNEBvYEeDh_/-LsHkzzlc_moagDsXg8R/photoPlaque/20191028_142754_VNxAGmTr7nV9pahV9AOQwgRRzlE3_Photo.jpg,Réseau de distribution électrique
-NfGayZz6LmLezolngSl.-NtL5vePS7BJyaX9yc78.-NtL7g05nRq7f20YWhJO,-MLn2RUebSeggoj4iodX,-L6W1C0X9zmAZC-JClDm,-MLn2RUebSeggoj4iodX,,,Réseau hydraulique,2,SIEMENS,SOL36E50F04,140324,2014,,En service,Equipements/-NfGayZz6LmLezolngSl/-NtL5vePS7BJyaX9yc78/-NtL7g05nRq7f20YWhJO/photoPlaque/20240319_105527681_TLYwygFlVugeTDYBF3zi9Fdx7LY2_Photo.jpg,Réseau hydraulique
-Nhb2knf_Rg_geQcIdWr.-NtFfCNQ2nGnsLv7BZFj.-NtFhYJZ3n-ZO2EKLSP1,-MLn2RUebSeggoj4iodX,-L6W1C0X9zmAZC-JClDm,-MLn2RUebSeggoj4iodX,,,Réseau hydraulique,1,SIEMENS,SQK33.00,021202C,2002,,En service,Equipements/-Nhb2knf_Rg_geQcIdWr/-NtFfCNQ2nGnsLv7BZFj/-NtFhYJZ3n-ZO2EKLSP1/photoPlaque/20240318_093841902_TLYwygFlVugeTDYBF3zi9Fdx7LY2_Photo.jpg,Réseau hydraulique
-NNqh9ihe_wuV_G6t2l3.-NOOO7xqTOZfFxPnB9_f.-NSoVbLz_25BixZaYbm-,-L6W1ENOp1gLl8HL9Osa,-L6W1EKYi_ItNbhdlkXB,-L6W1EN0AzfYK2H3ulci,-L6W1ENOp1gLl8HL9Osa,,Bouteille de mélange,1,thermador,BMEL200SK,,,,En service,Equipements/-NNqh9ihe_wuV_G6t2l3/-NOOO7xqTOZfFxPnB9_f/-NSoVbLz_25BixZaYbm-/photoPlaque/20230412_100921305_lQ0rzroOFVgpcUynXLT0HXiaES13_Photo.jpg,Réseau hydraulique
-Now-MDKmjaxE3pM_ivd.-NpUe3pLkmpVkRz9nWio.-NpUiYWj19YGoXLaZuJf,-L6W1FPF5xSvBceXv4zH,-L6W1F9Qqcg78AgjjhF9,-L6W1FPF5xSvBceXv4zH,,,Cuisine / Restaurant,1,PROFESSIONAL,SAW 4,2020 -09 0100151961,09/2020,,,Equipements/-Now-MDKmjaxE3pM_ivd/-NpUe3pLkmpVkRz9nWio/-NpUiYWj19YGoXLaZuJf/photoPlaque/20240502_091342326_zwLVW3uJmwfkczqTBVuwARYC9h63_Photo.jpg,Cuisine / Restaurant
-N1D_y9QhhZqMFmuJrhX.-Ngr4WVq4qdeKeTdvuNp.-NXjW9mSDKfmpURV9Fum,-L6W1FPF5xSvBceXv4zH,-L6W1F9Qqcg78AgjjhF9,-L6W1FPF5xSvBceXv4zH,,,Cuisine / Restaurant,0,ATERMARK,,A7D4A8532,2018,,,Equipements/-N1D_y9QhhZqMFmuJrhX/-Ngr4WVq4qdeKeTdvuNp/-NXjW9mSDKfmpURV9Fum/photoPlaque/20230612_141209370_zwLVW3uJmwfkczqTBVuwARYC9h63_Photo.jpg,Cuisine / Restaurant
-O5Hvwr50v4dv62fXBNz.-O5J-DORfIMVZZ2um3Yb.-O5J9xgGIHZL_jl7nrG9,-L6W1FPF5xSvBceXv4zH,-L6W1F9Qqcg78AgjjhF9,-L6W1FPF5xSvBceXv4zH,,,Cuisine / Restaurant,1,SAMMIC,PI-18,10006101000031,2010,LEGUMERIE DEBOITAGE,En service,Equipements/-O5Hvwr50v4dv62fXBNz/-O5J-DORfIMVZZ2um3Yb/-O5J9xgGIHZL_jl7nrG9/photoPlaque/20241113_122917665_UcJqC8KHAzSE3hL4NBRzN0kK9rw1_Photo.jpg,Cuisine / Restaurant
-MlxdXDFDK62mziH-UNu.-MlxeCv1Z-ZIERkukjDd.-Msd_OeO9A--Dpf9B0Km,-L6SNIsjoJL6qcBGYSHJ,-L6W1F9Qqcg78AgjjhF9,-L6SNIsjoJL6qcBGYSHJ,,,Compresseur d'air,1,KAESER,KCC 250,1.1643.,2004,,En service,Equipements/-MlxdXDFDK62mziH-UNu/-MlxeCv1Z-ZIERkukjDd/-Msd_OeO9A--Dpf9B0Km/photoPlaque/20220105_094005717_IsAo41g7ggOVQjk5FChpritanAX2_Photo.jpg,Compresseur d'air
-MK_4nY0-RHe6qYt0vT7.-N9a1D_kRFoFL5rlBcES.-NA4-88WJKjyndyUtc1B,-L6SNIsjoJL6qcBGYSHJ,-L6W1F9Qqcg78AgjjhF9,-L6SNIsjoJL6qcBGYSHJ,,,Compresseur d'air,1,ATLAS COPCO,GA90,API634300,2021,,En service,Equipements/-MK_4nY0-RHe6qYt0vT7/-N9a1D_kRFoFL5rlBcES/-NA4-88WJKjyndyUtc1B/photoPlaque/20221004_072705069_CKHNZhD9cFaMef502Au5UxOu0Rt2_Photo.jpg,Compresseur d'air
-Npd4oQmtI2rX3RX7Kcd.-NpxGUtYRUgiRpAYFbOb.-NpxHmD_cOQXL82qV1K3,-L6SNIsjoJL6qcBGYSHJ,-L6W1F9Qqcg78AgjjhF9,-L6SNIsjoJL6qcBGYSHJ,,,Compresseur d'air,1,POWER SYSTEM ,PASCAL 7.5-08,4470660002,2019,,En service,Equipements/-Npd4oQmtI2rX3RX7Kcd/-NpxGUtYRUgiRpAYFbOb/-NpxHmD_cOQXL82qV1K3/photoPlaque/20240222_082359264_YCHYZ4TjtWe0PH9S9qGKqPNhFWV2_Photo.jpg,Compresseur d'air
-MK_4wY-2XeWHV2p4dZf.-MLDoz8FyaBLo5LFAQiO.-MPF0jRfc_fcVuw_rvqb,-L6W1FYSQ6abBentEE9z,-L6W1F9Qqcg78AgjjhF9,-LDvN9z3NxUCr4HjJFzp,-L6W1FYSQ6abBentEE9z,,Armoire meuble réfrigéré,1,FAGOR,EAFP-801,,2020,,En service,Equipements/-MK_4wY-2XeWHV2p4dZf/-MLDoz8FyaBLo5LFAQiO/-MPF0jRfc_fcVuw_rvqb/photoPlaque/20201223_143642654_XzWe2MktHyMCE2Ko28Ox9gNBAxr1_Photo.jpg,Matériel réfrigéré
-MmNEfAFe7z1NVY3TF0l.-MsnotRiB5uFBhC3PRIB.-Mso3YZD-dZxFilMVmIA,-L6W1FYSQ6abBentEE9z,-L6W1F9Qqcg78AgjjhF9,-LDvN9z3NxUCr4HjJFzp,-L6W1FYSQ6abBentEE9z,,Armoire meuble réfrigéré,1,ODIC,EVAP : FRIGA-BOHN MF2-OEM,,,,En service,Equipements/-MmNEfAFe7z1NVY3TF0l/-MsnotRiB5uFBhC3PRIB/-Mso3YZD-dZxFilMVmIA/photoPlaque/SOS MF 10 PLQ.jpg,Matériel réfrigéré
-MmNEfAFe7z1NVY3TF0l.-MsnonRfoYpD2KebVSYQ.-Mso3YPIA8e82v7Oni02,-L6W1FYSQ6abBentEE9z,-L6W1F9Qqcg78AgjjhF9,-LDvN9z3NxUCr4HjJFzp,-L6W1FYSQ6abBentEE9z,,Armoire meuble réfrigéré,1,ODIC,ÉVAPORÉE : MF2 OEM,NV0696,,,En service,Equipements/-MmNEfAFe7z1NVY3TF0l/-MsnonRfoYpD2KebVSYQ/-Mso3YPIA8e82v7Oni02/photoPlaque/BBG MF 15 (2).jpg,Matériel réfrigéré
-Md2trdF12ugHJCq4VDD.-Me0uXZYN-JsujqOT7TI.-MezPKOPPyfCl8I2brN1,-L6SNEty89UrsISabtVa,-L6W1E7_plhH7p9y_2Ea,-L6SNEty89UrsISabtVa,,,Portail,1,kone,,,,portail annexe,En service,Equipements/-Md2trdF12ugHJCq4VDD/-Me0uXZYN-JsujqOT7TI/-MezPKOPPyfCl8I2brN1/photoPlaque/20211130_123630123_YzPiGRJuhjS6eNaLEaSeJaNoAKg1_Photo.jpg,Portail
-O08TXAfMq9jrF-4oRo5.-O08f1gdR2ylBx6ioFLi.-O0Uwy-_JMEENqS_itZP,-L6SNEty89UrsISabtVa,-L6W1E7_plhH7p9y_2Ea,-L6SNEty89UrsISabtVa,,,Portail,3,,,,,,,Equipements/-O08TXAfMq9jrF-4oRo5/-O08f1gdR2ylBx6ioFLi/-O0Uwy-_JMEENqS_itZP/photoPlaque/20240911_093755584_wei50si0PbPPfZ1meNA1QqKJBAk1_Photo.jpg,Portail
-MVGineFeB_qOwVS0yw6.-MVbXyC0dl_1yPyMs3Ss.-MVbdXvx_j-j--wzfYo3,-L6W1EB4d6TAIwDvzAiu,-L6W1E7_plhH7p9y_2Ea,-L6SNEty89UrsISabtVa,-L6W1EB4d6TAIwDvzAiu,,Portail coulissant,1,Doitrand,CTO7,36 2155,2018,,En service,Equipements/-MVGineFeB_qOwVS0yw6/-MVbXyC0dl_1yPyMs3Ss/-MVbdXvx_j-j--wzfYo3/photoPlaque/20210322_143209154_bZhqrzDEpAb9kaLtGX4RiPR2kpv1_Photo.jpg,Portail
-NvgheXuwq-tqaaatRhc.-NxBwSgYUpTqIrlICWj-.-NxBwcSkRogzWL0mC3Xk,-LmeQObJyIZKEUJJfYtz,-L6W1C0X9zmAZC-JClDm,-LmeQObJyIZKEUJJfYtz,,,Humidificateur,1,devatec,electrovap RTH7,Annexe filtrées blocs opératoire,,,A l'arrêt,Equipements/-NvgheXuwq-tqaaatRhc/-NxBwSgYUpTqIrlICWj-/-NxBwcSkRogzWL0mC3Xk/photoPlaque/IMG_6862.jpg,Humidificateur
-NAyjN5SOrOXRTMTPwt4.-NKnxp4jk4kXy_IzMIMl.-NKo2ZML_nH9YQkXnNC3,-LmeQObJyIZKEUJJfYtz,-L6W1C0X9zmAZC-JClDm,-LmeQObJyIZKEUJJfYtz,,,Humidificateur,1,DEVATEC,ELECTROVAP RTH HC 60,600490,2021,,En service,Equipements/-NAyjN5SOrOXRTMTPwt4/-NKnxp4jk4kXy_IzMIMl/-NKo2ZML_nH9YQkXnNC3/photoPlaque/20230109_072531720_PDFK2i1oi2OY0NH5JJM2dva9T5W2_Photo.jpg,Humidificateur
-MSDDv5QMrb6Nf5Jt9XI.-McmMFV4kk6WiCLqhwc_.-Mct5k1DYeukSdt7_CE3,-LmeQObJyIZKEUJJfYtz,-L6W1C0X9zmAZC-JClDm,-LmeQObJyIZKEUJJfYtz,,,Humidificateur,1,X.PAUCHARD,51.002 2000L,1007408,,,En service,Equipements/-MSDDv5QMrb6Nf5Jt9XI/-McmMFV4kk6WiCLqhwc_/-Mct5k1DYeukSdt7_CE3/photoPlaque/20210623_134219969_EYoXmBjfGcWtehnJZBTcGj9emAK2_Photo.jpg,Humidificateur
-NPMBlpmjquztwFGnvOb.-NkpKKZRfre9wvoocehu.-NlTTlU2pdAumeF-8ai5,-L6W1D9GJraJSMU5V5eh,-L6W1CskVQMe43Y3oFbu,-L6SNEkfByx4glkXUEHf,-L6W1D9GJraJSMU5V5eh,,Groupe moto-alternateur,1,SDMO,GS 500K,02003292,,,En service,Equipements/-NPMBlpmjquztwFGnvOb/-NkpKKZRfre9wvoocehu/-NlTTlU2pdAumeF-8ai5/photoPlaque/20231212_144355526_bkizfmDvr4b6CZXv1WAHmjG7WE22_Photo.jpg,Groupe électrogène
-MNcHeLB81dyRkUbxZ0V.-MNcI3Hxv3CWlsS45pc5.-MOGJ6Mf_vWTCTyehdZm,-L6SNEkfByx4glkXUEHf,-L6W1CskVQMe43Y3oFbu,-L6SNEkfByx4glkXUEHf,,,Groupe électrogène,1,,ABC 500KVA S1 400V,16924,,,Standby,Equipements/-MNcHeLB81dyRkUbxZ0V/-MNcI3Hxv3CWlsS45pc5/-MOGJ6Mf_vWTCTyehdZm/photoPlaque/20210106_074248338_L7tLm5hgKaONOidxmtRyrxww5UE3_Photo.jpg,Groupe électrogène
-O2j_pPszcK3W8_ygq15.-O85zNftElADh70j96qD.-O85zWCnwT6fcZcE-THy,-L6SNEkfByx4glkXUEHf,-L6W1CskVQMe43Y3oFbu,-L6SNEkfByx4glkXUEHf,,,Groupe électrogène,1,KOHLER SDMO,K44,K44170011937,2017,,A l'arrêt,Equipements/-O2j_pPszcK3W8_ygq15/-O85zNftElADh70j96qD/-O85zWCnwT6fcZcE-THy/photoPlaque/20241001_093447643_DRr7R06w7IRGawJCLinyizqSS6q2_Photo.jpg,Groupe électrogène
-N1D_y9QhhZqMFmuJrhX.-N4XwoBnJJJjk9L3tpFM.-N4aPDs53YzEP_DiqQJv,-L6W1Fa4VWFi6umNENVm,-L6W1F9Qqcg78AgjjhF9,-LDvNIt9SQZkoC1rrl2f,-L6W1Fa4VWFi6umNENVm,,Lave vaisselle,1,EIFRAMO,C103211340,18PBB008094,,,,Equipements/-N1D_y9QhhZqMFmuJrhX/-N4XwoBnJJJjk9L3tpFM/-N4aPDs53YzEP_DiqQJv/photoPlaque/20221012_104102126_L2LOdGtckbh7mVKL8j2Nn42vdkn2_Photo.jpg,Électroménager pro
-Mx_-Te298025awzl8lA.-Mx_0CMjVemJIDHSpuXO.-N-2xVcieM4qN6exXvG9,-L6W1Fa4VWFi6umNENVm,-L6W1F9Qqcg78AgjjhF9,-LDvNIt9SQZkoC1rrl2f,-L6W1Fa4VWFi6umNENVm,,Lave vaisselle,1,HMI THIRODE ,LC500,4315766,2017,,En service,Equipements/-Mx_-Te298025awzl8lA/-Mx_0CMjVemJIDHSpuXO/-N-2xVcieM4qN6exXvG9/photoPlaque/20220407_141846527_x3FMxPxXHyaWANkQhIyXdBrolcH3_Photo.jpg,Électroménager pro
-N1D_y9QhhZqMFmuJrhX.-N4XwoAii5BAmZ8yeGon.-N4aPDjtajXdEddpPJ-y,-Ldiu2SAmqCvPAuBxBig,-L6W1F9Qqcg78AgjjhF9,-LDvNIt9SQZkoC1rrl2f,-Ldiu2SAmqCvPAuBxBig,,Réfrigérateur,1,ELECTROLUX,R04PVFW,,,,,Equipements/-N1D_y9QhhZqMFmuJrhX/-N4XwoAii5BAmZ8yeGon/-N4aPDjtajXdEddpPJ-y/photoPlaque/20220929_104431387_L2LOdGtckbh7mVKL8j2Nn42vdkn2_Photo.jpg,Électroménager pro
-NNvo7RS8kCwysTl3wqi.-NS6VkfGcYECAfoti_XY.-NS6r9wjf_336-F7Uzql,-LovB_PX-EJXt_a409wm,-L6W1DWAeZx82KP4rzgO,-L6SNHQXWilhbTAXJ3-4,-LovB_PX-EJXt_a409wm,,Pompe jockey,1,GRUNDFOS,112MB2,28F T130B,1985,,En service,Equipements/-NNvo7RS8kCwysTl3wqi/-NS6VkfGcYECAfoti_XY/-NS6r9wjf_336-F7Uzql/photoPlaque/20230515_084736284_xQYFUVUwulQDGHgXVB7Cz45UcYH2_Photo.jpg,Réseau sprinkler
-MHvfKyNjuMQ8TyB1iSS.-MtltP9Tom2k60OskJpl.-MMKkuRqbGTUYD54v1pn,-LVCydTikX1b5S2IvpFF,-L6W1DWAeZx82KP4rzgO,-L6SNHQXWilhbTAXJ3-4,-LVCydTikX1b5S2IvpFF,,Poste de contrôle sprinkler,1,MINIMAX,NMX-DN150,302701,2013,,,Equipements/-MHvfKyNjuMQ8TyB1iSS/-MtltP9Tom2k60OskJpl/-MMKkuRqbGTUYD54v1pn/photoPlaque/20201117_103322605_D48swbHNFhhb8Gf1hCjOfmwHf2v1_Photo.jpg,Réseau sprinkler
-NGw6_vJSlQx4fBCe_iN.-NGw7n-p3B3Pa8_t7zZv.-NIadZD4q2SvmTwy44-T,-LovB_PX-EJXt_a409wm,-L6W1DWAeZx82KP4rzgO,-L6SNHQXWilhbTAXJ3-4,-LovB_PX-EJXt_a409wm,,Pompe jockey,1,CALPEDA,M90 V1-2.2T,2016081345,,,En service,Equipements/-NGw6_vJSlQx4fBCe_iN/-NGw7n-p3B3Pa8_t7zZv/-NIadZD4q2SvmTwy44-T/photoPlaque/20221206_101401098_BvLBxWLaTaRW4kg8O1hfUGj4o7k2_Photo.jpg,Réseau sprinkler
-O1LgzwwxNDw23Ohwg9x.-O1Lh7zq34KZg2g3-G47.-O1LhVV_15ok_5FTclu-,-MAg-TZCviq7uL2rCpKt,-L6W1CSPSjeLdGQqPgSl,-MAg-TZCviq7uL2rCpKt,,,Sonde,2,POPRODUAL,KLK 100,,,Salle 6 aseptique 1161,En service,Equipements/-O1LgzwwxNDw23Ohwg9x/-O1Lh7zq34KZg2g3-G47/-O1LhVV_15ok_5FTclu-/photoPlaque/20240925_120808659_L69I0kbRahfs76uL6pQ3XyxsNI02_Photo.jpg,Sonde
-M93Fsv1pw1b7rdZsToc.-M93H-qq-HaopZMizO1l.-MBEfCwpdlda-y289EQf,-MAg-TZCviq7uL2rCpKt,-L6W1CSPSjeLdGQqPgSl,-MAg-TZCviq7uL2rCpKt,,,Sonde,1,PROMINENT,,,2017,,En service,Equipements/-M93Fsv1pw1b7rdZsToc/-M93H-qq-HaopZMizO1l/-MBEfCwpdlda-y289EQf/photoPlaque/20200806_122338318_tcUWa4WsJyNAjyEZ6kLz8tRSR9F3_Photo.jpg,Sonde
-MYjr90sVTsupkqU4Ric.-MZ-mix-z1MWdg2yi1Yq.-MeUk3BzwO952rNwmxXM,-MAg-TZCviq7uL2rCpKt,-L6W1CSPSjeLdGQqPgSl,-MAg-TZCviq7uL2rCpKt,,,Sonde,1,SIEMENS,QAF63.2,030523A 018750,,cta 7,En service,Equipements/-MYjr90sVTsupkqU4Ric/-MZ-mix-z1MWdg2yi1Yq/-MeUk3BzwO952rNwmxXM/photoPlaque/20210713_120426494_4VWz3y4qTFdYkbPmoFlRdpVi08k1_Photo.jpg,Sonde
-NxlNOlVVxKzumpodCBJ.-NxltxFF2f9Et2Zg55d8.-NxlvSObqTirQk0OgjyH,-L6SNKF7sbpu5ige79uE,-L6W1BKusJNlAndrHcgr,-L6SNKF7sbpu5ige79uE,,,Toiture,1,,,,,,,Equipements/-NxlNOlVVxKzumpodCBJ/-NxltxFF2f9Et2Zg55d8/-NxlvSObqTirQk0OgjyH/photoPlaque/20241003_141945417_qdZTsjd9bTeRE1tk6wIjayIE5rw2_Photo.jpg,Toiture
-MloTHkmJTesIXIhFAsa.-MnfkkRH2e1I2ppD7sJM.-Mnfu58N8ba02GlhueJA,-L6W1Bo2fn-xVl-kR0ZB,-L6W1BKusJNlAndrHcgr,-L6SNKF7sbpu5ige79uE,-L6W1Bo2fn-xVl-kR0ZB,,Toiture pente,,,,,,,En service,Equipements/-MloTHkmJTesIXIhFAsa/-MnfkkRH2e1I2ppD7sJM/-Mnfu58N8ba02GlhueJA/photoPlaque/20211215_134312026_dNuxQmB3ilY2wzcp8uv81LW9i9p2_Photo.jpg,Toiture
-MloTHkmJTesIXIhFAsa.-MnfkkQ7FKna38x4-BTE.-Mnfu5A1JDXxRhcXn7bL,-L6W1Brp95sbwD9dxDOX,-L6W1BKusJNlAndrHcgr,-L6SNKF7sbpu5ige79uE,-L6W1Brp95sbwD9dxDOX,,Toiture terrasse,1,,,,,,En service,Equipements/-MloTHkmJTesIXIhFAsa/-MnfkkQ7FKna38x4-BTE/-Mnfu5A1JDXxRhcXn7bL/photoPlaque/20211216_093359400_pHLGFusWpGS55EXyfLvOBCbUaA03_Photo.jpg,Toiture
-MVGineFeB_qOwVS0yw6.-N2qErFNFzNxwPRBYWQM.-N3TPxVmn_vlqybkhhxL,-L6W1BM5iAw7xDOwOt6T,-L6W1BKusJNlAndrHcgr,-LAC_W7rA4Nb3BzHCEeu,-L6W1BM5iAw7xDOwOt6T,,Store intérieur,80,GA,,,,,En service,Equipements/-MVGineFeB_qOwVS0yw6/-N2qErFNFzNxwPRBYWQM/-N3TPxVmn_vlqybkhhxL/photoPlaque/20220601_112359937_QFQ2QOBva4RRQbRfFFh4JmoUtUo1_Photo.jpg,Fermeture et store
-MKA5SKl0PPhCfiP7WeL.-MKA8tx_3_jkjsPfWHcY.-MLCjxNSPIL1pXzfdOnw,-L6W1BM5iAw7xDOwOt6T,-L6W1BKusJNlAndrHcgr,-LAC_W7rA4Nb3BzHCEeu,-L6W1BM5iAw7xDOwOt6T,,Store intérieur,11,,,,2014,,En service,Equipements/-MKA5SKl0PPhCfiP7WeL/-MKA8tx_3_jkjsPfWHcY/-MLCjxNSPIL1pXzfdOnw/photoPlaque/20201103_105657365_I8jymzbw5LUqFyfmo3sBkIzfcWs2_Photo.jpg,Fermeture et store
-MvdZ_Dm_QEJJ4XEnSpe.-Mw2UCtXLpiw57Dxl5mj.-Mx95pKAhBnNdvNubum0,-LmstxSXWGi9r6sgjSNO,-L6W1BKusJNlAndrHcgr,-LAC_W7rA4Nb3BzHCEeu,-LmstxSXWGi9r6sgjSNO,,Brise soleil,1,Schneider,,????,,,,Equipements/-MvdZ_Dm_QEJJ4XEnSpe/-Mw2UCtXLpiw57Dxl5mj/-Mx95pKAhBnNdvNubum0/photoPlaque/20221010_133511524_4U2gItmKg7OTbKapBeHzVamWjYI3_Photo.jpg,Fermeture et store
-MzPBiBVtDnJEljObiCA.-MzPqJHmbetXuJ0vwnLE.-N-8kuBu_wj9lSaPpwwg,-L6W1CS-ZmMYQzzL4pfh,-L6W1C0X9zmAZC-JClDm,-L6W1CRSKM9t3kKIAu6P,-L6W1CS-ZmMYQzzL4pfh,,Ventilateur de soufflage parking,1,AREM,AX71P488P2839,1042913,01/01/2017,,En service,Equipements/-MzPBiBVtDnJEljObiCA/-MzPqJHmbetXuJ0vwnLE/-N-8kuBu_wj9lSaPpwwg/photoPlaque/20220506_090132815_QFQ2QOBva4RRQbRfFFh4JmoUtUo1_Photo.jpg,Ventilateur parking
-MVvOcBZjertLOXMGraJ.-MX6KoKhL6R8ZbA60Yj-.-MX6MuL3psLpaWnkZFZN,-L6W1CS-ZmMYQzzL4pfh,-L6W1C0X9zmAZC-JClDm,-L6W1CRSKM9t3kKIAu6P,-L6W1CS-ZmMYQzzL4pfh,,Ventilateur de soufflage parking,1,AIRLONE,AX80P482P2837,,2019,,En service,Equipements/-MVvOcBZjertLOXMGraJ/-MX6KoKhL6R8ZbA60Yj-/-MX6MuL3psLpaWnkZFZN/photoPlaque/20210429_071601731_awy0kOhE8iRWOksSaXa7WtPYI8p2_Photo.jpg,Ventilateur parking
-NfKecqx9ySN8PSCYZU1.-O2PmRxYgC7adKBupIqK.-O4eTHqIKkzCl55UEvYh,-L6W1CRiEHEcU7oHjTu2,-L6W1C0X9zmAZC-JClDm,-L6W1CRSKM9t3kKIAu6P,-L6W1CRiEHEcU7oHjTu2,,Ventilateur d'extraction parking,1,AIRAP,,,2023,,,Equipements/-NfKecqx9ySN8PSCYZU1/-O2PmRxYgC7adKBupIqK/-O4eTHqIKkzCl55UEvYh/photoPlaque/20240819_135121845_S52O5X3R3uch4LcJM1MWoz8MHp13_Photo.jpg,Ventilateur parking
-NNvo7RS8kCwysTl3wqi.-NP3HpJJud0CW-5Z-cSm.-NR2YEwTG6Y26EatSLxO,-L6W1CIJBcRKLSy22cHG,-L6W1C0X9zmAZC-JClDm,-L6SNGfYHRPXxMqrAXo8,-L6W1CIJBcRKLSy22cHG,,Condenseur à air,1,TRANE,30TCAL1301,UZP028242,2005,,A l'arrêt,Equipements/-NNvo7RS8kCwysTl3wqi/-NP3HpJJud0CW-5Z-cSm/-NR2YEwTG6Y26EatSLxO/photoPlaque/20230321_094333871_XyhDvI7f6xgrcSVGuD44Aey9A9h2_Photo.jpg,Condenseur
-NImG4DrQ6WZQ-6lUuhj.-NJAc6xZQS46t6W1gDpP.-NMYFuIDsruBgzG68929,-L6W1CIJBcRKLSy22cHG,-L6W1C0X9zmAZC-JClDm,-L6SNGfYHRPXxMqrAXo8,-L6W1CIJBcRKLSy22cHG,,Condenseur à air,1,AEIB,HDO 710-4-2.2 ATEX,202108/3673,2021,,Standby,Equipements/-NImG4DrQ6WZQ-6lUuhj/-NJAc6xZQS46t6W1gDpP/-NMYFuIDsruBgzG68929/photoPlaque/IMG_0984.jpg,Condenseur
-NcwZy3s8_15OkCzGEAd.-NcwaKDu5WafdU5nMBk0.-Nd-JyQ5FeJY-s67P81Q,-L6W1CIJBcRKLSy22cHG,-L6W1C0X9zmAZC-JClDm,-L6SNGfYHRPXxMqrAXo8,-L6W1CIJBcRKLSy22cHG,,Condenseur à air,1,LIEBERT HIROSS,HCE14 LH,404495300006,2006,,En service,Equipements/-NcwZy3s8_15OkCzGEAd/-NcwaKDu5WafdU5nMBk0/-Nd-JyQ5FeJY-s67P81Q/photoPlaque/20230829_100744586_rPZYWnyA2kdbrivYTIUJFiEifFt2_Photo.jpg,Condenseur
-N6DcaGqA_GiUh0Pozjh.-NCxoQogIfrzDm6zwdA-.-NCxzX3vUHNAHXmV4LXY,-MYyWA9KSu3hr1cW931o,-L6W1CskVQMe43Y3oFbu,-MYyWA9KSu3hr1cW931o,,,Borne de recharge véhicule électrique,4,WALLBOXX,,,,,,Equipements/-N6DcaGqA_GiUh0Pozjh/-NCxoQogIfrzDm6zwdA-/-NCxzX3vUHNAHXmV4LXY/photoPlaque/20220927_101140204_vO7THw5CCLYa3uxA9FdSVB081CB3_Photo.jpg,Borne de recharge véhicule électrique
-Nq2cU-3DqHZBC-Neg0I.-Nq2f7M-B2laLViWm_zT.-O6yy9l5K-NYvJCclGO7,-MYyWA9KSu3hr1cW931o,-L6W1CskVQMe43Y3oFbu,-MYyWA9KSu3hr1cW931o,,,Borne de recharge véhicule électrique,1,KEBA,KC -P30-ESS40OE2- MOA-GE,28711969,2024,,En service,Equipements/-Nq2cU-3DqHZBC-Neg0I/-Nq2f7M-B2laLViWm_zT/-O6yy9l5K-NYvJCclGO7/photoPlaque/20240917_095350562_kDXhR7c8l9OEaxTFwppzzFTBbm83_Photo.jpg,Borne de recharge véhicule électrique
-NicrLds9G56rrmbyvIZ.-NihuWpLZf1c7zveFm6O.-NiivTAlWt-qpfCALfhY,-MYyWA9KSu3hr1cW931o,-L6W1CskVQMe43Y3oFbu,-MYyWA9KSu3hr1cW931o,,,Borne de recharge véhicule électrique,33,G2 MOBILITY,GL - B2SSVFD - T32 - XB,240428001-01-004,,,En service,Equipements/-NicrLds9G56rrmbyvIZ/-NihuWpLZf1c7zveFm6O/-NiivTAlWt-qpfCALfhY/photoPlaque/20231108_123558216_dkjv6Rw21lRHwz3WkBwL3n77quI3_Photo.jpg,Borne de recharge véhicule électrique
